N,D,age,sex,year,n,mx,ax,qx,px,lx,dx,Lx,Tx,ex,lost,total,edagger,decile,age_2,check_death,check_pop
3360,97,72,2,1991,1,.02886905,.5,.02845827,.97154173,78951.305,2246.817,77827.896,1028941.9,13.032615,28570.901,849275.84,8.4927584,1,,,
3118,83,73,2,1991,1,.02661963,.5,.02626998,.97373002,76704.488,2015.025,75696.975,951114.04,12.399718,24301.684,849275.84,8.4927584,1,,,
3410,109,74,2,1991,1,.03196481,.5,.03146197,.96853803,74689.462,2349.878,73514.524,875417.07,11.720757,26795.667,849275.84,8.4927584,1,,,
3604,123,75,2,1991,1,.03412875,.5,.03355613,.96644387,72339.585,2427.437,71125.866,801902.54,11.085252,26141.11,849275.84,8.4927584,1,,,
3814,140,76,2,1991,1,.03670687,.5,.03604531,.96395469,69912.148,2520.005,68652.145,730776.68,10.452785,25550.003,849275.84,8.4927584,1,,,
3486,182,77,2,1991,1,.05220884,.5,.05088063,.94911937,67392.143,3428.954,65677.666,662124.53,9.8249515,32831.89,849275.84,8.4927584,1,,,
3354,147,78,2,1991,1,.04382826,.5,.0428884,.9571116,63963.188,2743.279,62591.549,596446.87,9.3248458,24751.42,849275.84,8.4927584,1,,,
3286,184,79,2,1991,1,.05599513,.5,.0544701,.9455299,61219.909,3334.655,59552.582,533855.32,8.7202893,28201.395,849275.84,8.4927584,1,,,
3152,170,80,2,1991,1,.05393401,.5,.05251776,.94748224,57885.255,3040.004,56365.253,474302.74,8.1938438,24037.538,849275.84,8.4927584,1,,,
3122,230,81,2,1991,1,.07367072,.5,.07105344,.92894656,54845.251,3896.944,52896.779,417937.48,7.620304,28808.602,849275.84,8.4927584,1,,,
2810,225,82,2,1991,1,.08007117,.5,.07698888,.92301112,50948.307,3922.453,48987.08,365040.7,7.1649232,27233.144,849275.84,8.4927584,1,,,
2526,222,83,2,1991,1,.08788599,.5,.08418658,.91581342,47025.854,3958.946,45046.381,316053.62,6.7208482,25759.97,849275.84,8.4927584,1,,,
2352,235,84,2,1991,1,.09991497,.5,.09516096,.90483904,43066.908,4098.289,41017.764,271007.24,6.2927026,24988.531,849275.84,8.4927584,1,,,
12636,2141,85,2,1991,,.16943653,5.901915,1,0,38968.62,38968.62,229989.48,229989.48,5.901915,,849275.84,8.4927584,1,,,
7082,62,0,2,1991,1,.00875459,.1,.00868615,.99131385,100000,868.615,99218.247,7383255.1,73.832551,63978.343,1140117.3,11.401173,10,,,
7358,8,1,2,1991,1,.00108725,.5,.00108666,.99891334,99131.385,107.7222,99077.524,7284036.8,73.478614,7865.6956,1140117.3,11.401173,10,,,
7322,8,2,2,1991,1,.0010926,.5,.001092,.998908,99023.663,108.1339,98969.596,7184959.3,72.558004,7796.1756,1140117.3,11.401173,10,,,
7558,2,3,2,1991,1,.00026462,.5,.00026459,.99973541,98915.529,26.17159,98902.443,7085989.7,71.636777,1862.009,1140117.3,11.401173,10,,,
7286,3,4,2,1991,1,.00041175,.5,.00041166,.99958834,98889.357,40.70917,98869.003,6987087.2,70.655604,2856.5643,1140117.3,11.401173,10,,,
7360,4,5,2,1991,1,.00054348,.5,.00054333,.99945667,98848.648,53.7075,98821.794,6888218.2,69.684496,3716.7361,1140117.3,11.401173,10,,,
7130,1,6,2,1991,1,.00014025,.5,.00014024,.99985976,98794.941,13.85526,98788.013,6789396.5,68.722107,945.30137,1140117.3,11.401173,10,,,
6972,1,7,2,1991,1,.00014343,.5,.00014342,.99985658,98781.085,14.16724,98774.002,6690608.4,67.731676,952.55567,1140117.3,11.401173,10,,,
6740,1,8,2,1991,1,.00014837,.5,.00014836,.99985164,98766.918,14.65276,98759.592,6591834.4,66.74132,970.69007,1140117.3,11.401173,10,,,
6830,0,9,2,1991,1,0,.5,0,1,98752.265,0,98752.265,6493074.8,65.751148,0,1140117.3,11.401173,10,,,
7204,2,10,2,1991,1,.00027762,.5,.00027759,.99972241,98752.265,27.41215,98738.559,6394322.6,64.751148,1761.5066,1140117.3,11.401173,10,,,
6562,0,11,2,1991,1,0,.5,0,1,98724.853,0,98724.853,6295584,63.768988,0,1140117.3,11.401173,10,,,
6040,1,12,2,1991,1,.00016556,.5,.00016555,.99983445,98724.853,16.34382,98716.681,6196859.2,62.768988,1017.7974,1140117.3,11.401173,10,,,
5774,1,13,2,1991,1,.00017319,.5,.00017318,.99982682,98708.509,17.09386,98699.962,6098142.5,61.779299,1047.5906,1140117.3,11.401173,10,,,
5594,2,14,2,1991,1,.00035753,.5,.00035746,.99964254,98691.415,35.27843,98673.776,5999442.5,60.789913,2127.3138,1140117.3,11.401173,10,,,
6354,3,15,2,1991,1,.00047214,.5,.00047203,.99952797,98656.137,46.56886,98632.853,5900768.7,59.811472,2762.72,1140117.3,11.401173,10,,,
6324,0,16,2,1991,1,0,.5,0,1,98609.568,0,98609.568,5802135.9,58.839482,0,1140117.3,11.401173,10,,,
6310,3,17,2,1991,1,.00047544,.5,.00047532,.99952468,98609.568,46.87138,98586.133,5703526.3,57.839482,2688.2197,1140117.3,11.401173,10,,,
6822,4,18,2,1991,1,.00058634,.5,.00058617,.99941383,98562.697,57.77415,98533.81,5604940.2,56.86675,3257.4959,1140117.3,11.401173,10,,,
7804,4,19,2,1991,1,.00051256,.5,.00051243,.99948757,98504.923,50.47652,98479.684,5506406.4,55.899809,2797.1062,1140117.3,11.401173,10,,,
8498,4,20,2,1991,1,.0004707,.5,.00047059,.99952941,98454.446,46.3315,98431.28,5407926.7,54.928212,2522.3346,1140117.3,11.401173,10,,,
8780,10,21,2,1991,1,.00113895,.5,.0011383,.9988617,98408.115,112.0183,98352.105,5309495.4,53.953837,5991.2221,1140117.3,11.401173,10,,,
9344,6,22,2,1991,1,.00064212,.5,.00064192,.99935808,98296.096,63.09795,98264.547,5211143.3,53.014753,3314.6377,1140117.3,11.401173,10,,,
9592,8,23,2,1991,1,.00083403,.5,.00083368,.99916632,98232.998,81.89496,98192.051,5112878.8,52.048485,4223.3222,1140117.3,11.401173,10,,,
9638,6,24,2,1991,1,.00062254,.5,.00062234,.99937766,98151.103,61.08356,98120.562,5014686.7,51.091496,3091.2709,1140117.3,11.401173,10,,,
9708,5,25,2,1991,1,.00051504,.5,.00051491,.99948509,98090.02,50.50719,98064.766,4916566.2,50.123001,2506.9642,1140117.3,11.401173,10,,,
9828,8,26,2,1991,1,.000814,.5,.00081367,.99918633,98039.513,79.77177,97999.627,4818501.4,49.148565,3882.3625,1140117.3,11.401173,10,,,
9432,11,27,2,1991,1,.00116624,.5,.00116556,.99883444,97959.741,114.1782,97902.652,4720501.8,48.188181,5448.1294,1140117.3,11.401173,10,,,
9406,8,28,2,1991,1,.00085052,.5,.00085016,.99914984,97845.563,83.18433,97803.97,4622599.1,47.24383,3890.0083,1140117.3,11.401173,10,,,
8978,9,29,2,1991,1,.00100245,.5,.00100195,.99899805,97762.378,97.95284,97713.402,4524795.1,46.283603,4486.883,1140117.3,11.401173,10,,,
8794,5,30,2,1991,1,.00056857,.5,.00056841,.99943159,97664.425,55.51323,97636.669,4427081.7,45.329522,2489.3392,1140117.3,11.401173,10,,,
7980,8,31,2,1991,1,.00100251,.5,.001002,.998998,97608.912,97.80452,97560.01,4329445.1,44.355018,4291.37,1140117.3,11.401173,10,,,
7758,6,32,2,1991,1,.0007734,.5,.0007731,.9992269,97511.108,75.38548,97473.415,4231885.1,43.399005,3235.2129,1140117.3,11.401173,10,,,
7614,10,33,2,1991,1,.00131337,.5,.00131251,.99868749,97435.722,127.8852,97371.78,4134411.6,42.432196,5366.0304,1140117.3,11.401173,10,,,
7132,8,34,2,1991,1,.0011217,.5,.00112108,.99887892,97307.837,109.0895,97253.292,4037039.9,41.487304,4473.7937,1140117.3,11.401173,10,,,
6780,5,35,2,1991,1,.00073746,.5,.00073719,.99926281,97198.748,71.65407,97162.921,3939786.6,40.533306,2869.6073,1140117.3,11.401173,10,,,
6244,6,36,2,1991,1,.00096092,.5,.00096046,.99903954,97127.093,93.28679,97080.45,3842623.7,39.56284,3645.7986,1140117.3,11.401173,10,,,
5994,8,37,2,1991,1,.00133467,.5,.00133378,.99866622,97033.807,129.4216,96969.096,3745543.2,38.600394,4934.3051,1140117.3,11.401173,10,,,
5680,11,38,2,1991,1,.00193662,.5,.00193475,.99806525,96904.385,187.4854,96810.642,3648574.1,37.65128,6972.0736,1140117.3,11.401173,10,,,
5296,12,39,2,1991,1,.00226586,.5,.0022633,.9977367,96716.9,218.8991,96607.45,3551763.5,36.723297,7938.2393,1140117.3,11.401173,10,,,
5522,6,40,2,1991,1,.00108656,.5,.00108597,.99891403,96498.001,104.7942,96445.604,3455156,35.805467,3701.8198,1140117.3,11.401173,10,,,
5464,16,41,2,1991,1,.00292826,.5,.00292398,.99707602,96393.206,281.8515,96252.281,3358710.4,34.84385,9694.0579,1140117.3,11.401173,10,,,
5716,14,42,2,1991,1,.00244927,.5,.00244627,.99755373,96111.355,235.1143,95993.798,3262458.1,33.944565,7872.936,1140117.3,11.401173,10,,,
5806,15,43,2,1991,1,.00258353,.5,.0025802,.9974198,95876.241,247.38,95752.551,3166464.3,33.02658,8056.8326,1140117.3,11.401173,10,,,
5924,16,44,2,1991,1,.00270088,.5,.00269724,.99730276,95628.861,257.9335,95499.894,3070711.8,32.110722,8164.4909,1140117.3,11.401173,10,,,
4730,24,45,2,1991,1,.005074,.5,.00506116,.99493884,95370.927,482.6871,95129.584,2975211.9,31.196214,14854.352,1140117.3,11.401173,10,,,
4838,24,46,2,1991,1,.00496073,.5,.00494845,.99505155,94888.24,469.55,94653.465,2880082.3,30.352363,14052.033,1140117.3,11.401173,10,,,
5288,25,47,2,1991,1,.00472769,.5,.00471654,.99528346,94418.69,445.3292,94196.025,2785428.8,29.500821,12945.512,1140117.3,11.401173,10,,,
5478,31,48,2,1991,1,.005659,.5,.00564303,.99435697,93973.361,530.2947,93708.213,2691232.8,28.638252,14963.907,1140117.3,11.401173,10,,,
5156,37,49,2,1991,1,.00717611,.5,.00715045,.99284955,93443.066,668.1599,93108.986,2597524.6,27.797938,18305.068,1140117.3,11.401173,10,,,
5406,23,50,2,1991,1,.00425453,.5,.0042455,.9957545,92774.906,393.8759,92577.968,2504415.6,26.994537,10457.806,1140117.3,11.401173,10,,,
5694,34,51,2,1991,1,.0059712,.5,.00595342,.99404658,92381.03,549.9834,92106.039,2411837.6,26.107499,14125.873,1140117.3,11.401173,10,,,
5784,42,52,2,1991,1,.00726141,.5,.00723514,.99276486,91831.047,664.4107,91498.842,2319731.6,25.260864,16511.331,1140117.3,11.401173,10,,,
5838,54,53,2,1991,1,.00924974,.5,.00920716,.99079284,91166.636,839.3859,90746.943,2228232.8,24.441318,20189.379,1140117.3,11.401173,10,,,
5856,44,54,2,1991,1,.00751366,.5,.00748554,.99251446,90327.25,676.1482,89989.176,2137485.8,23.663798,15721.222,1140117.3,11.401173,10,,,
5774,67,55,2,1991,1,.01160374,.5,.01153681,.98846319,89651.102,1034.287,89133.958,2047496.6,22.838499,23239.259,1140117.3,11.401173,10,,,
5914,70,56,2,1991,1,.01183632,.5,.01176668,.98823332,88616.815,1042.726,88095.452,1958362.7,22.099222,22656.152,1140117.3,11.401173,10,,,
5846,64,57,2,1991,1,.01094766,.5,.01088806,.98911194,87574.089,953.5117,87097.333,1870267.2,21.3564,19996.276,1140117.3,11.401173,10,,,
5848,74,58,2,1991,1,.0126539,.5,.01257434,.98742566,86620.577,1089.197,86075.979,1783169.9,20.585985,22016.89,1140117.3,11.401173,10,,,
6172,73,59,2,1991,1,.01182761,.5,.01175807,.98824193,85531.38,1005.684,85028.538,1697093.9,19.841769,19567.431,1140117.3,11.401173,10,,,
6174,86,60,2,1991,1,.01392938,.5,.01383304,.98616696,84525.696,1169.247,83941.072,1612065.4,19.071897,21867.439,1140117.3,11.401173,10,,,
5860,108,61,2,1991,1,.01843003,.5,.01826175,.98173825,83356.449,1522.235,82595.331,1528124.3,18.332407,27397.578,1140117.3,11.401173,10,,,
5886,111,62,2,1991,1,.01885831,.5,.01868215,.98131785,81834.214,1528.839,81069.795,1445529,17.664115,26490.958,1140117.3,11.401173,10,,,
5526,115,63,2,1991,1,.02081071,.5,.0205964,.9794036,80305.375,1654.002,79478.374,1364459.2,16.990882,27562.746,1140117.3,11.401173,10,,,
5430,137,64,2,1991,1,.0252302,.5,.02491589,.97508411,78651.373,1959.669,77671.539,1284980.8,16.337678,31433.134,1140117.3,11.401173,10,,,
5730,131,65,2,1991,1,.02286213,.5,.02260374,.97739626,76691.705,1733.52,75824.945,1207309.3,15.742371,26728.485,1140117.3,11.401173,10,,,
5456,146,66,2,1991,1,.02675953,.5,.02640622,.97359378,74958.185,1979.362,73968.504,1131484.3,15.094874,29280.308,1140117.3,11.401173,10,,,
5270,159,67,2,1991,1,.03017078,.5,.0297224,.9702776,72978.823,2169.106,71894.269,1057515.8,14.490722,30812.172,1140117.3,11.401173,10,,,
5130,175,68,2,1991,1,.03411306,.5,.03354097,.96645903,70809.716,2375.026,69622.203,985621.55,13.919298,32424.232,1140117.3,11.401173,10,,,
5418,155,69,2,1991,1,.02860834,.5,.02820489,.97179511,68434.69,1930.193,67469.593,915999.35,13.385015,25231.484,1140117.3,11.401173,10,,,
5410,192,70,2,1991,1,.03548983,.5,.03487105,.96512895,66504.497,2319.082,65344.956,848529.76,12.758983,28943.176,1140117.3,11.401173,10,,,
5372,212,71,2,1991,1,.03946389,.5,.03870026,.96129974,64185.415,2483.992,62943.419,783184.8,12.201912,29652.558,1140117.3,11.401173,10,,,
3938,205,72,2,1991,1,.05205688,.5,.0507363,.9492637,61701.423,3130.502,60136.172,720241.38,11.673011,35911.859,1140117.3,11.401173,10,,,
3502,159,73,2,1991,1,.04540263,.5,.04439481,.95560519,58570.922,2600.245,57270.799,660105.21,11.270187,28655.64,1140117.3,11.401173,10,,,
3762,179,74,2,1991,1,.04758107,.5,.0464754,.9535246,55970.677,2601.26,54670.047,602834.41,10.77054,27367.426,1140117.3,11.401173,10,,,
3882,181,75,2,1991,1,.04662545,.5,.04556325,.95443675,53369.417,2431.684,52153.575,548164.36,10.271133,24327.447,1140117.3,11.401173,10,,,
4214,218,76,2,1991,1,.05173232,.5,.05042794,.94957206,50937.733,2568.685,49653.391,496010.79,9.7375905,24358.522,1140117.3,11.401173,10,,,
3974,238,77,2,1991,1,.05988928,.5,.05814806,.94185194,48369.048,2812.566,46962.765,446357.4,9.2281617,25306.321,1140117.3,11.401173,10,,,
3496,256,78,2,1991,1,.07322654,.5,.07064018,.92935982,45556.482,3218.118,43947.423,399394.63,8.767021,27615.336,1140117.3,11.401173,10,,,
3286,208,79,2,1991,1,.06329884,.5,.06135693,.93864307,42338.364,2597.752,41039.488,355447.21,8.3953931,21180.629,1140117.3,11.401173,10,,,
3112,242,80,2,1991,1,.0777635,.5,.07485308,.92514692,39740.612,2974.707,38253.258,314407.72,7.9114967,22938.937,1140117.3,11.401173,10,,,
2780,211,81,2,1991,1,.07589928,.5,.07312424,.92687576,36765.905,2688.479,35421.665,276154.46,7.5111565,19592.89,1140117.3,11.401173,10,,,
2518,206,82,2,1991,1,.08181096,.5,.07859596,.92140404,34077.426,2678.348,32738.252,240732.8,7.0642894,18331.301,1140117.3,11.401173,10,,,
2222,211,83,2,1991,1,.0949595,.5,.09065521,.90934479,31399.078,2846.49,29975.833,207994.55,6.6242246,18301.494,1140117.3,11.401173,10,,,
2008,212,84,2,1991,1,.10557769,.5,.10028382,.89971618,28552.588,2863.363,27120.907,178018.71,6.2347663,17335.855,1140117.3,11.401173,10,,,
8576,1460,85,2,1991,,.17024254,5.8739726,1,0,25689.225,25689.22,150897.81,150897.81,5.8739726,,1140117.3,11.401173,10,,,
6310,34,0,2,1991,1,.00538827,.1,.00536227,.99463773,100000,536.2269,99517.396,7870736.8,78.707368,42050.515,879161.55,8.7916155,2,,,
6150,1,1,2,1991,1,.0001626,.5,.00016259,.99983741,99463.773,16.17166,99455.687,7771219.4,78.131154,1255.5264,879161.55,8.7916155,2,,,
6186,3,2,2,1991,1,.00048497,.5,.00048485,.99951515,99447.601,48.21702,99423.493,7671763.7,77.143778,3696.4308,879161.55,8.7916155,2,,,
6248,4,3,2,1991,1,.0006402,.5,.00064,.99936,99399.384,63.6156,99367.577,7572340.2,76.180957,4816.0314,879161.55,8.7916155,2,,,
6228,2,4,2,1991,1,.00032113,.5,.00032108,.99967892,99335.769,31.89461,99319.822,7472972.6,75.229424,2383.8487,879161.55,8.7916155,2,,,
6196,0,5,2,1991,1,0,.5,0,1,99303.874,0,99303.874,7373652.8,74.253425,0,879161.55,8.7916155,2,,,
6292,0,6,2,1991,1,0,.5,0,1,99303.874,0,99303.874,7274348.9,73.253425,0,879161.55,8.7916155,2,,,
6292,2,7,2,1991,1,.00031786,.5,.00031781,.99968219,99303.874,31.56011,99288.094,7175045.1,72.253425,2264.9057,879161.55,8.7916155,2,,,
6474,0,8,2,1991,1,0,.5,0,1,99272.314,0,99272.314,7075757,71.276237,0,879161.55,8.7916155,2,,,
6620,0,9,2,1991,1,0,.5,0,1,99272.314,0,99272.314,6976484.7,70.276237,0,879161.55,8.7916155,2,,,
6660,0,10,2,1991,1,0,.5,0,1,99272.314,0,99272.314,6877212.3,69.276237,0,879161.55,8.7916155,2,,,
6842,0,11,2,1991,1,0,.5,0,1,99272.314,0,99272.314,6777940,68.276237,0,879161.55,8.7916155,2,,,
6418,1,12,2,1991,1,.00015581,.5,.0001558,.9998442,99272.314,15.46659,99264.581,6678667.7,67.276237,1032.8812,879161.55,8.7916155,2,,,
6222,2,13,2,1991,1,.00032144,.5,.00032139,.99967861,99256.848,31.9,99240.898,6579403.1,66.286642,2098.9312,879161.55,8.7916155,2,,,
6208,1,14,2,1991,1,.00016108,.5,.00016107,.99983893,99224.948,15.98211,99216.956,6480162.2,65.307792,1035.8489,879161.55,8.7916155,2,,,
6610,3,15,2,1991,1,.00045386,.5,.00045375,.99954625,99208.965,45.01655,99186.457,6380945.3,64.318232,2873.5286,879161.55,8.7916155,2,,,
6838,1,16,2,1991,1,.00014624,.5,.00014623,.99985377,99163.949,14.50083,99156.698,6281758.8,63.347203,911.40347,879161.55,8.7916155,2,,,
6826,4,17,2,1991,1,.00058599,.5,.00058582,.99941418,99149.448,58.08403,99120.406,6182602.1,62.356395,3593.9219,879161.55,8.7916155,2,,,
6958,2,18,2,1991,1,.00028744,.5,.0002874,.9997126,99091.364,28.47862,99077.125,6083481.7,61.392653,1734.3881,879161.55,8.7916155,2,,,
7174,3,19,2,1991,1,.00041818,.5,.00041809,.99958191,99062.885,41.41714,99042.177,5984404.6,60.410158,2481.8262,879161.55,8.7916155,2,,,
7156,1,20,2,1991,1,.00013974,.5,.00013973,.99986027,99021.468,13.83658,99014.55,5885362.4,59.435217,815.51867,879161.55,8.7916155,2,,,
6978,4,21,2,1991,1,.00057323,.5,.00057307,.99942693,99007.632,56.7379,98979.263,5786347.9,58.443453,3288.5322,879161.55,8.7916155,2,,,
6988,1,22,2,1991,1,.0001431,.5,.00014309,.99985691,98950.894,14.1591,98943.814,5687368.6,57.476677,806.79639,879161.55,8.7916155,2,,,
7162,0,23,2,1991,1,0,.5,0,1,98936.735,0,98936.735,5588424.8,56.484832,0,879161.55,8.7916155,2,,,
7270,3,24,2,1991,1,.00041265,.5,.00041257,.99958743,98936.735,40.81829,98916.326,5489488.1,55.484832,2244.85,879161.55,8.7916155,2,,,
7404,4,25,2,1991,1,.00054025,.5,.0005401,.9994599,98895.916,53.41394,98869.209,5390571.7,54.507526,2885.5344,879161.55,8.7916155,2,,,
7866,1,26,2,1991,1,.00012713,.5,.00012712,.99987288,98842.502,12.56499,98836.22,5291702.5,53.536711,666.44816,879161.55,8.7916155,2,,,
8336,5,27,2,1991,1,.00059981,.5,.00059963,.99940037,98829.937,59.26122,98800.307,5192866.3,52.543454,3085.0838,879161.55,8.7916155,2,,,
8244,4,28,2,1991,1,.0004852,.5,.00048508,.99951492,98770.676,47.91204,98746.72,5094066,51.57468,2447.6861,879161.55,8.7916155,2,,,
8414,2,29,2,1991,1,.0002377,.5,.00023767,.99976233,98722.764,23.46352,98711.032,4995319.3,50.599467,1175.6496,879161.55,8.7916155,2,,,
8494,4,30,2,1991,1,.00047092,.5,.00047081,.99952919,98699.301,46.4686,98676.066,4896608.2,49.611377,2282.6743,879161.55,8.7916155,2,,,
8228,4,31,2,1991,1,.00048614,.5,.00048603,.99951397,98652.832,47.94791,98628.858,4797932.2,48.63451,2308.5105,879161.55,8.7916155,2,,,
8382,4,32,2,1991,1,.00047721,.5,.0004771,.9995229,98604.884,47.04432,98581.362,4699303.3,47.657916,2219.0414,879161.55,8.7916155,2,,,
8326,3,33,2,1991,1,.00036032,.5,.00036025,.99963975,98557.84,35.50568,98540.087,4600722,46.680426,1639.9627,879161.55,8.7916155,2,,,
8156,4,34,2,1991,1,.00049044,.5,.00049032,.99950968,98522.334,48.3071,98498.181,4502181.9,45.697069,2183.8749,879161.55,8.7916155,2,,,
8042,3,35,2,1991,1,.00037304,.5,.00037297,.99962703,98474.027,36.72805,98455.663,4403683.7,44.71924,1624.3895,879161.55,8.7916155,2,,,
8148,9,36,2,1991,1,.00110457,.5,.00110396,.99889604,98437.299,108.6704,98382.964,4305228,43.735739,4701.0428,879161.55,8.7916155,2,,,
8064,5,37,2,1991,1,.00062004,.5,.00061985,.99938015,98328.629,60.94876,98298.154,4206845.1,42.783522,2577.9273,879161.55,8.7916155,2,,,
7894,5,38,2,1991,1,.00063339,.5,.00063319,.99936681,98267.68,62.2223,98236.569,4108546.9,41.809748,2571.2019,879161.55,8.7916155,2,,,
8130,5,39,2,1991,1,.00061501,.5,.00061482,.99938518,98205.458,60.3784,98175.268,4010310.3,40.835921,2436.1673,879161.55,8.7916155,2,,,
7744,8,40,2,1991,1,.00103306,.5,.00103252,.99896748,98145.079,101.3372,98094.411,3912135.1,39.860736,3990.7683,879161.55,8.7916155,2,,,
8000,8,41,2,1991,1,.001,.5,.0009995,.9990005,98043.742,97.99474,97994.745,3814040.7,38.901419,3765.0197,879161.55,8.7916155,2,,,
8524,8,42,2,1991,1,.00093853,.5,.00093809,.99906191,97945.747,91.88156,97899.806,3716045.9,37.939839,3441.6459,879161.55,8.7916155,2,,,
8806,9,43,2,1991,1,.00102203,.5,.00102151,.99897849,97853.866,99.95855,97803.886,3618146.1,36.974994,3647.8516,879161.55,8.7916155,2,,,
8904,11,44,2,1991,1,.0012354,.5,.00123464,.99876536,97753.907,120.6906,97693.562,3520342.2,36.012292,4288.6491,879161.55,8.7916155,2,,,
7078,16,45,2,1991,1,.00226053,.5,.00225797,.99774203,97633.216,220.4532,97522.99,3422648.7,35.056191,7626.6435,879161.55,8.7916155,2,,,
7032,19,46,2,1991,1,.00270193,.5,.00269829,.99730171,97412.763,262.8477,97281.339,3325125.7,34.134394,8852.6845,879161.55,8.7916155,2,,,
6922,18,47,2,1991,1,.0026004,.5,.00259703,.99740297,97149.916,252.301,97023.765,3227844.3,33.225395,8267.4006,879161.55,8.7916155,2,,,
6876,24,48,2,1991,1,.0034904,.5,.00348432,.99651568,96897.614,337.6223,96728.803,3130820.6,32.310605,10758.747,879161.55,8.7916155,2,,,
6302,23,49,2,1991,1,.00364964,.5,.00364299,.99635701,96559.992,351.7668,96384.109,3034091.8,31.421831,10897.159,879161.55,8.7916155,2,,,
6052,22,50,2,1991,1,.00363516,.5,.00362857,.99637143,96208.225,349.098,96033.676,2937707.7,30.534891,10504.211,879161.55,8.7916155,2,,,
5954,13,51,2,1991,1,.00218341,.5,.00218103,.99781897,95859.127,209.0712,95754.592,2841674,29.644271,6099.8861,879161.55,8.7916155,2,,,
6202,24,52,2,1991,1,.00386972,.5,.00386225,.99613775,95650.056,369.4241,95465.344,2745919.4,28.707975,10440.907,879161.55,8.7916155,2,,,
5986,17,53,2,1991,1,.00283996,.5,.00283593,.99716407,95280.632,270.2095,95145.527,2650454,27.817343,7391.9013,879161.55,8.7916155,2,,,
5806,26,54,2,1991,1,.00447813,.5,.00446812,.99553188,95010.423,424.5181,94798.164,2555308.5,26.895034,11230.316,879161.55,8.7916155,2,,,
5722,24,55,2,1991,1,.00419434,.5,.00418556,.99581444,94585.904,395.895,94387.957,2460510.4,26.013499,10121.893,879161.55,8.7916155,2,,,
